season,round,race_name,circuit,driver,team,grid,position,points,status,won,dnf,driver_avg_finish_last3,driver_circuit_win_rate,driver_dnf_rate,team_avg_points_last3,cumulative_points,driver_championship_pos,gap_to_leader,regulation_era,home_race
2012,17,Indian Grand Prix,buddh,glock,Marussia,21,20.0,0.0,+2 Laps,0,0,15.333333333333334,0.0,0.3148148148148148,0.0,0.0,19.0,215.0,0,0
2012,18,Abu Dhabi Grand Prix,yas_marina,glock,Marussia,21,14.0,0.0,Finished,0,0,18.0,0.0,0.3090909090909091,0.0,0.0,19.0,240.0,0,0
2012,19,United States Grand Prix,americas,glock,Marussia,19,19.0,0.0,+1 Lap,0,0,17.333333333333332,,0.30357142857142855,0.0,0.0,19.0,255.0,0,0
2012,20,Brazilian Grand Prix,interlagos,glock,Marussia,21,16.0,0.0,+1 Lap,0,0,17.666666666666668,0.0,0.2982456140350877,0.0,0.0,19.0,273.0,0,0
2010,1,Bahrain Grand Prix,bahrain,grassi,Virgin,22,20.0,0.0,Hydraulics,0,1,,,,,0.0,,,0,0
2010,2,Australian Grand Prix,albert_park,grassi,Virgin,24,20.0,0.0,Hydraulics,0,1,20.0,,1.0,0.0,0.0,11.0,25.0,0,0
2010,3,Malaysian Grand Prix,sepang,grassi,Virgin,24,14.0,0.0,+3 Laps,0,0,20.0,,1.0,0.0,0.0,12.0,37.0,0,0
2010,4,Chinese Grand Prix,shanghai,grassi,Virgin,22,20.0,0.0,Clutch,0,1,18.0,,0.6666666666666666,0.0,0.0,15.0,39.0,0,0
2010,5,Spanish Grand Prix,catalunya,grassi,Virgin,23,19.0,0.0,+4 Laps,0,0,18.0,,0.75,0.0,0.0,16.0,60.0,0,0
2010,6,Monaco Grand Prix,monaco,grassi,Virgin,21,20.0,0.0,Wheel,0,1,17.666666666666668,,0.6,0.0,0.0,16.0,70.0,0,0
2010,7,Turkish Grand Prix,istanbul,grassi,Virgin,23,19.0,0.0,+3 Laps,0,0,19.666666666666668,,0.6666666666666666,0.0,0.0,17.0,78.0,0,0
2010,8,Canadian Grand Prix,villeneuve,grassi,Virgin,23,19.0,0.0,+5 Laps,0,0,19.333333333333332,,0.5714285714285714,0.0,0.0,18.0,93.0,0,0
2010,9,European Grand Prix,valencia,grassi,Virgin,21,17.0,0.0,+1 Lap,0,0,19.333333333333332,,0.5,0.0,0.0,18.0,109.0,0,0
2010,10,British Grand Prix,silverstone,grassi,Virgin,22,20.0,0.0,Hydraulics,0,1,18.333333333333332,,0.4444444444444444,0.0,0.0,18.0,127.0,0,0
2010,11,German Grand Prix,hockenheimring,grassi,Virgin,24,20.0,0.0,Gearbox,0,1,18.666666666666668,,0.5,0.0,0.0,18.0,145.0,0,0
2010,12,Hungarian Grand Prix,hungaroring,grassi,Virgin,21,18.0,0.0,+4 Laps,0,0,19.0,,0.5454545454545454,0.0,0.0,18.0,157.0,0,0
2010,13,Belgian Grand Prix,spa,grassi,Virgin,22,17.0,0.0,+1 Lap,0,0,19.333333333333332,,0.5,0.0,0.0,19.0,161.0,0,0
2010,14,Italian Grand Prix,monza,grassi,Virgin,21,20.0,0.0,+3 Laps,0,0,18.333333333333332,,0.46153846153846156,0.0,0.0,19.0,182.0,0,0
2010,15,Singapore Grand Prix,marina_bay,grassi,Virgin,20,15.0,0.0,+2 Laps,0,0,18.333333333333332,,0.42857142857142855,0.0,0.0,19.0,187.0,0,0
2010,16,Japanese Grand Prix,suzuka,grassi,Virgin,21,20.0,0.0,Suspension,0,1,17.333333333333332,,0.4,0.0,0.0,18.0,202.0,0,0
2010,17,Korean Grand Prix,yeongam,grassi,Virgin,22,20.0,0.0,Accident,0,1,18.333333333333332,,0.4375,0.0,0.0,19.0,220.0,0,0
2010,18,Brazilian Grand Prix,interlagos,grassi,Virgin,21,20.0,0.0,+9 Laps,0,1,18.333333333333332,,0.47058823529411764,0.0,0.0,19.0,231.0,0,0
2010,19,Abu Dhabi Grand Prix,yas_marina,grassi,Virgin,22,18.0,0.0,+2 Laps,0,0,20.0,,0.5,0.0,0.0,19.0,246.0,0,0
2012,1,Australian Grand Prix,albert_park,grosjean,Lotus F1,3,20.0,0.0,Collision,0,1,,,,,0.0,,,0,0
2012,2,Malaysian Grand Prix,sepang,grosjean,Lotus F1,6,20.0,0.0,Collision,0,1,20.0,,1.0,6.0,0.0,11.0,25.0,0,0
2012,3,Chinese Grand Prix,shanghai,grosjean,Lotus F1,10,6.0,8.0,Finished,0,0,20.0,,1.0,8.0,8.0,15.0,35.0,0,0
2012,4,Bahrain Grand Prix,bahrain,grosjean,Lotus F1,7,3.0,15.0,Finished,0,0,15.333333333333334,,0.6666666666666666,8.0,23.0,11.0,37.0,0,0
2012,5,Spanish Grand Prix,catalunya,grosjean,Lotus F1,3,4.0,12.0,Finished,0,0,9.666666666666666,,0.5,17.0,35.0,8.0,30.0,0,0
2012,6,Monaco Grand Prix,monaco,grosjean,Lotus F1,4,20.0,0.0,Accident,0,1,4.333333333333333,,0.4,22.666666666666668,35.0,8.0,26.0,0,0
2012,7,Canadian Grand Prix,villeneuve,grosjean,Lotus F1,7,2.0,18.0,Finished,0,0,9.0,,0.5,20.666666666666668,53.0,8.0,41.0,0,0
2012,8,European Grand Prix,valencia,grosjean,Lotus F1,4,20.0,0.0,Electronics,0,1,8.666666666666666,,0.42857142857142855,17.0,53.0,7.0,35.0,0,0
2012,9,British Grand Prix,silverstone,grosjean,Lotus F1,9,6.0,8.0,Finished,0,0,14.0,,0.5,14.0,61.0,7.0,58.0,0,0
2012,10,German Grand Prix,hockenheimring,grosjean,Lotus F1,19,18.0,0.0,+1 Lap,0,0,9.333333333333334,,0.4444444444444444,19.333333333333332,61.0,7.0,68.0,0,0
2012,11,Hungarian Grand Prix,hungaroring,grosjean,Lotus F1,2,3.0,15.0,Finished,0,0,14.666666666666666,,0.4,17.0,76.0,8.0,93.0,0,0
2012,12,Belgian Grand Prix,spa,grosjean,Lotus F1,8,20.0,0.0,Collision,0,1,9.0,,0.36363636363636365,22.0,76.0,7.0,88.0,0,0
2012,14,Singapore Grand Prix,marina_bay,grosjean,Lotus F1,8,7.0,6.0,Finished,0,0,13.666666666666666,,0.4166666666666667,19.333333333333332,82.0,8.0,88.0,0,0
2012,15,Japanese Grand Prix,suzuka,grosjean,Lotus F1,4,19.0,0.0,+2 Laps,0,0,10.0,,0.38461538461538464,13.0,82.0,8.0,112.0,0,0
2012,16,Korean Grand Prix,yeongam,grosjean,Lotus F1,7,7.0,6.0,Finished,0,0,15.333333333333334,,0.35714285714285715,10.666666666666666,88.0,8.0,112.0,0,0
2012,17,Indian Grand Prix,buddh,grosjean,Lotus F1,11,9.0,2.0,Finished,0,0,11.0,,0.3333333333333333,12.666666666666666,90.0,8.0,127.0,0,0
2012,18,Abu Dhabi Grand Prix,yas_marina,grosjean,Lotus F1,9,20.0,0.0,Collision,0,1,11.666666666666666,,0.3125,10.666666666666666,90.0,8.0,150.0,0,0
2012,19,United States Grand Prix,americas,grosjean,Lotus F1,8,7.0,6.0,Finished,0,0,12.0,,0.35294117647058826,16.333333333333332,96.0,9.0,165.0,0,0
2012,20,Brazilian Grand Prix,interlagos,grosjean,Lotus F1,18,20.0,0.0,Accident,0,1,12.0,,0.3333333333333333,15.666666666666666,96.0,8.0,177.0,0,0
2013,1,Australian Grand Prix,albert_park,grosjean,Lotus F1,8,10.0,1.0,Finished,0,0,15.666666666666666,0.0,0.3684210526315789,13.333333333333334,1.0,8.0,185.0,0,0
2013,2,Malaysian Grand Prix,sepang,grosjean,Lotus F1,11,6.0,8.0,Finished,0,0,12.333333333333334,0.0,0.35,13.666666666666666,9.0,10.0,24.0,0,0
2013,3,Chinese Grand Prix,shanghai,grosjean,Lotus F1,6,9.0,2.0,Finished,0,0,12.0,0.0,0.3333333333333333,13.666666666666666,11.0,8.0,31.0,0,0
2013,4,Bahrain Grand Prix,bahrain,grosjean,Lotus F1,11,3.0,15.0,Finished,0,0,8.333333333333334,0.0,0.3181818181818182,20.0,26.0,9.0,41.0,0,0
2013,5,Spanish Grand Prix,catalunya,grosjean,Lotus F1,6,22.0,0.0,Suspension,0,1,6.0,0.0,0.30434782608695654,22.333333333333332,26.0,7.0,51.0,0,0
2013,6,Monaco Grand Prix,monaco,grosjean,Lotus F1,13,20.0,0.0,Collision,0,1,11.333333333333334,0.0,0.3333333333333333,23.666666666666668,26.0,7.0,63.0,0,0
2013,7,Canadian Grand Prix,villeneuve,grosjean,Lotus F1,22,13.0,0.0,+1 Lap,0,0,15.0,0.0,0.36,17.333333333333332,26.0,9.0,81.0,0,0
2013,8,British Grand Prix,silverstone,grosjean,Lotus F1,7,19.0,0.0,Retired,0,1,18.333333333333332,0.0,0.34615384615384615,7.0,26.0,9.0,106.0,0,0
2013,9,German Grand Prix,nurburgring,grosjean,Lotus F1,5,3.0,15.0,Finished,0,0,17.333333333333332,,0.37037037037037035,4.333333333333333,41.0,9.0,106.0,0,0
2013,10,Hungarian Grand Prix,hungaroring,grosjean,Lotus F1,3,6.0,8.0,Finished,0,0,11.666666666666666,0.0,0.35714285714285715,15.0,49.0,8.0,116.0,0,0
2013,11,Belgian Grand Prix,spa,grosjean,Lotus F1,7,8.0,4.0,Finished,0,0,9.333333333333334,0.0,0.3448275862068966,23.0,53.0,8.0,123.0,0,0
2013,12,Italian Grand Prix,monza,grosjean,Lotus F1,13,8.0,4.0,Finished,0,0,5.666666666666667,,0.3333333333333333,21.0,57.0,8.0,144.0,0,0
2013,13,Singapore Grand Prix,marina_bay,grosjean,Lotus F1,3,20.0,0.0,Pneumatics,0,1,7.333333333333333,0.0,0.3225806451612903,11.333333333333334,57.0,8.0,165.0,0,0
2013,14,Korean Grand Prix,yeongam,grosjean,Lotus F1,3,3.0,15.0,Finished,0,0,12.0,0.0,0.34375,7.666666666666667,72.0,8.0,190.0,0,0
2013,15,Japanese Grand Prix,suzuka,grosjean,Lotus F1,4,3.0,15.0,Finished,0,0,10.333333333333334,0.0,0.3333333333333333,17.333333333333332,87.0,8.0,200.0,0,0
2013,16,Indian Grand Prix,buddh,grosjean,Lotus F1,17,3.0,15.0,Finished,0,0,8.666666666666666,0.0,0.3235294117647059,24.333333333333332,102.0,8.0,210.0,0,0
2013,17,Abu Dhabi Grand Prix,yas_marina,grosjean,Lotus F1,6,4.0,12.0,Finished,0,0,3.0,0.0,0.3142857142857143,26.333333333333332,114.0,7.0,220.0,0,0
2013,18,United States Grand Prix,americas,grosjean,Lotus F1,3,2.0,18.0,Finished,0,0,3.3333333333333335,0.0,0.3055555555555556,19.333333333333332,132.0,7.0,233.0,0,0
2013,19,Brazilian Grand Prix,interlagos,grosjean,Lotus F1,6,20.0,0.0,Engine,0,1,3.0,0.0,0.2972972972972973,17.0,132.0,6.0,240.0,0,0
2014,1,Australian Grand Prix,albert_park,grosjean,Lotus F1,22,20.0,0.0,ERS,0,1,8.666666666666666,0.0,0.3157894736842105,10.0,0.0,6.0,265.0,1,0
2014,2,Malaysian Grand Prix,sepang,grosjean,Lotus F1,15,11.0,0.0,+1 Lap,0,0,14.0,0.0,0.3333333333333333,6.0,0.0,11.0,25.0,1,0
2014,3,Bahrain Grand Prix,bahrain,grosjean,Lotus F1,16,12.0,0.0,Finished,0,0,17.0,0.0,0.325,0.0,0.0,14.0,43.0,1,0
2014,4,Chinese Grand Prix,shanghai,grosjean,Lotus F1,10,20.0,0.0,Gearbox,0,1,14.333333333333334,0.0,0.3170731707317073,0.0,0.0,15.0,61.0,1,0
2014,5,Spanish Grand Prix,catalunya,grosjean,Lotus F1,5,8.0,4.0,+1 Lap,0,0,14.333333333333334,0.0,0.3333333333333333,0.0,4.0,15.0,79.0,1,0
2014,6,Monaco Grand Prix,monaco,grosjean,Lotus F1,14,8.0,4.0,+1 Lap,0,0,13.333333333333334,0.0,0.32558139534883723,1.3333333333333333,8.0,13.0,96.0,1,0
2014,7,Canadian Grand Prix,villeneuve,grosjean,Lotus F1,14,20.0,0.0,Rear wing,0,1,12.0,0.0,0.3181818181818182,2.6666666666666665,8.0,13.0,114.0,1,0
2014,8,Austrian Grand Prix,red_bull_ring,grosjean,Lotus F1,22,14.0,0.0,+1 Lap,0,0,12.0,,0.3333333333333333,2.6666666666666665,8.0,13.0,132.0,1,0
2014,9,British Grand Prix,silverstone,grosjean,Lotus F1,11,12.0,0.0,+1 Lap,0,0,14.0,0.0,0.32608695652173914,1.3333333333333333,8.0,13.0,157.0,1,0
2014,10,German Grand Prix,hockenheimring,grosjean,Lotus F1,14,20.0,0.0,Water leak,0,1,15.333333333333334,0.0,0.3191489361702128,0.0,8.0,14.0,157.0,1,0
2014,11,Hungarian Grand Prix,hungaroring,grosjean,Lotus F1,14,20.0,0.0,Accident,0,1,15.333333333333334,0.0,0.3333333333333333,0.0,8.0,14.0,182.0,1,0
2014,12,Belgian Grand Prix,spa,grosjean,Lotus F1,15,20.0,0.0,Retired,0,1,17.333333333333332,0.0,0.3469387755102041,0.0,8.0,14.0,194.0,1,0
2014,13,Italian Grand Prix,monza,grosjean,Lotus F1,17,16.0,0.0,+1 Lap,0,0,20.0,0.0,0.36,0.0,8.0,14.0,212.0,1,0
2014,14,Singapore Grand Prix,marina_bay,grosjean,Lotus F1,16,13.0,0.0,Finished,0,0,18.666666666666668,0.0,0.35294117647058826,0.0,8.0,14.0,230.0,1,0
2014,15,Japanese Grand Prix,suzuka,grosjean,Lotus F1,16,15.0,0.0,+1 Lap,0,0,16.333333333333332,0.0,0.34615384615384615,0.0,8.0,14.0,233.0,1,0
2014,16,Russian Grand Prix,sochi,grosjean,Lotus F1,15,17.0,0.0,+1 Lap,0,0,14.666666666666666,,0.33962264150943394,0.0,8.0,14.0,258.0,1,0
2014,17,United States Grand Prix,americas,grosjean,Lotus F1,16,11.0,0.0,+1 Lap,0,0,15.0,0.0,0.3333333333333333,0.0,8.0,14.0,283.0,1,0
2014,18,Brazilian Grand Prix,interlagos,grosjean,Lotus F1,14,17.0,0.0,+8 Laps,0,1,14.333333333333334,0.0,0.32727272727272727,0.6666666666666666,8.0,14.0,308.0,1,0
2014,19,Abu Dhabi Grand Prix,yas_marina,grosjean,Lotus F1,18,13.0,0.0,+1 Lap,0,0,15.0,0.0,0.3392857142857143,0.6666666666666666,8.0,14.0,326.0,1,0
2015,1,Australian Grand Prix,albert_park,grosjean,Lotus F1,8,20.0,0.0,Power loss,0,1,13.666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,14.0,376.0,1,0
2015,2,Malaysian Grand Prix,sepang,grosjean,Lotus F1,10,11.0,0.0,+1 Lap,0,0,16.666666666666668,0.0,0.3448275862068966,0.0,0.0,11.0,25.0,1,0
2015,3,Chinese Grand Prix,shanghai,grosjean,Lotus F1,8,7.0,6.0,Finished,0,0,14.666666666666666,0.0,0.3389830508474576,0.0,6.0,15.0,43.0,1,0
2015,4,Bahrain Grand Prix,bahrain,grosjean,Lotus F1,10,7.0,6.0,Finished,0,0,12.666666666666666,0.0,0.3333333333333333,2.0,12.0,9.0,62.0,1,0
2015,5,Spanish Grand Prix,catalunya,grosjean,Lotus F1,11,8.0,4.0,+1 Lap,0,0,8.333333333333334,0.0,0.32786885245901637,4.0,16.0,9.0,81.0,1,0
2015,6,Monaco Grand Prix,monaco,grosjean,Lotus F1,15,12.0,0.0,Finished,0,0,7.333333333333333,0.0,0.3225806451612903,5.333333333333333,16.0,8.0,95.0,1,0
2015,7,Canadian Grand Prix,villeneuve,grosjean,Lotus F1,5,10.0,1.0,+1 Lap,0,0,9.0,0.0,0.31746031746031744,3.3333333333333335,17.0,9.0,110.0,1,0
2015,8,Austrian Grand Prix,red_bull_ring,grosjean,Lotus F1,9,20.0,0.0,Gearbox,0,1,10.0,0.0,0.3125,3.6666666666666665,17.0,9.0,134.0,1,0
2015,9,British Grand Prix,silverstone,grosjean,Lotus F1,12,20.0,0.0,Collision,0,1,14.0,0.0,0.3230769230769231,4.333333333333333,17.0,10.0,152.0,1,0
2015,10,Hungarian Grand Prix,hungaroring,grosjean,Lotus F1,10,7.0,6.0,Finished,0,0,16.666666666666668,0.0,0.3333333333333333,4.333333333333333,23.0,10.0,177.0,1,0
2015,11,Belgian Grand Prix,spa,grosjean,Lotus F1,9,3.0,15.0,Finished,0,0,15.666666666666666,0.0,0.3283582089552239,4.0,38.0,10.0,179.0,1,0
2015,12,Italian Grand Prix,monza,grosjean,Lotus F1,8,20.0,0.0,Collision damage,0,1,10.0,0.0,0.3235294117647059,7.0,38.0,9.0,189.0,1,0
2015,13,Singapore Grand Prix,marina_bay,grosjean,Lotus F1,10,13.0,0.0,Tyre,0,1,10.0,0.0,0.3333333333333333,7.0,38.0,9.0,214.0,1,0
2015,14,Japanese Grand Prix,suzuka,grosjean,Lotus F1,8,7.0,6.0,Finished,0,0,12.0,0.0,0.34285714285714286,5.0,44.0,10.0,214.0,1,0
2015,15,Russian Grand Prix,sochi,grosjean,Lotus F1,8,20.0,0.0,Accident,0,1,13.333333333333334,0.0,0.3380281690140845,3.3333333333333335,44.0,9.0,233.0,1,0
2015,16,United States Grand Prix,americas,grosjean,Lotus F1,10,20.0,0.0,Retired,0,1,13.333333333333334,0.0,0.3472222222222222,5.333333333333333,44.0,10.0,258.0,1,0
2015,17,Mexican Grand Prix,rodriguez,grosjean,Lotus F1,12,10.0,1.0,Finished,0,0,15.666666666666666,,0.3561643835616438,6.666666666666667,45.0,11.0,283.0,1,0
2015,18,Brazilian Grand Prix,interlagos,grosjean,Lotus F1,14,8.0,4.0,+1 Lap,0,0,16.666666666666668,0.0,0.35135135135135137,3.6666666666666665,49.0,11.0,300.0,1,0
2015,19,Abu Dhabi Grand Prix,yas_marina,grosjean,Lotus F1,18,9.0,2.0,Finished,0,0,12.666666666666666,0.0,0.3466666666666667,3.3333333333333335,51.0,11.0,314.0,1,0
2016,1,Australian Grand Prix,albert_park,grosjean,Haas F1 Team,19,6.0,8.0,Finished,0,0,9.0,0.0,0.34210526315789475,,8.0,11.0,330.0,1,0
2016,2,Bahrain Grand Prix,bahrain,grosjean,Haas F1 Team,9,5.0,10.0,Finished,0,0,7.666666666666667,0.0,0.33766233766233766,8.0,18.0,6.0,17.0,1,0
2016,3,Chinese Grand Prix,shanghai,grosjean,Haas F1 Team,14,19.0,0.0,+1 Lap,0,0,6.666666666666667,0.0,0.3333333333333333,9.0,18.0,4.0,32.0,1,0
2016,4,Russian Grand Prix,sochi,grosjean,Haas F1 Team,15,8.0,4.0,+1 Lap,0,0,10.0,0.0,0.3291139240506329,6.0,22.0,8.0,57.0,1,0
2016,5,Spanish Grand Prix,catalunya,grosjean,Haas F1 Team,14,20.0,0.0,Engine,0,1,10.666666666666666,0.0,0.325,4.666666666666667,22.0,7.0,78.0,1,0
2016,6,Monaco Grand Prix,monaco,grosjean,Haas F1 Team,15,13.0,0.0,+2 Laps,0,0,15.666666666666666,0.0,0.3333333333333333,1.3333333333333333,22.0,9.0,78.0,1,0
2016,7,Canadian Grand Prix,villeneuve,grosjean,Haas F1 Team,14,14.0,0.0,+2 Laps,0,0,13.666666666666666,0.0,0.32926829268292684,1.3333333333333333,22.0,10.0,84.0,1,0
2016,8,European Grand Prix,baku,grosjean,Haas F1 Team,11,13.0,0.0,+1 Lap,0,0,15.666666666666666,,0.3253012048192771,0.0,22.0,10.0,94.0,1,0
2016,9,Austrian Grand Prix,red_bull_ring,grosjean,Haas F1 Team,13,7.0,6.0,Finished,0,0,13.333333333333334,0.0,0.32142857142857145,0.0,28.0,10.0,119.0,1,0
2016,10,British Grand Prix,silverstone,grosjean,Haas F1 Team,13,20.0,0.0,Retired,0,1,11.333333333333334,0.0,0.3176470588235294,2.0,28.0,10.0,125.0,1,0
2016,11,Hungarian Grand Prix,hungaroring,grosjean,Haas F1 Team,11,14.0,0.0,+1 Lap,0,0,13.333333333333334,0.0,0.32558139534883723,2.0,28.0,10.0,140.0,1,0
2016,12,German Grand Prix,hockenheimring,grosjean,Haas F1 Team,20,13.0,0.0,+1 Lap,0,0,13.666666666666666,0.0,0.3218390804597701,2.0,28.0,11.0,164.0,1,0
2016,13,Belgian Grand Prix,spa,grosjean,Haas F1 Team,11,13.0,0.0,Finished,0,0,15.666666666666666,0.0,0.3181818181818182,0.0,28.0,12.0,189.0,1,0
2016,14,Italian Grand Prix,monza,grosjean,Haas F1 Team,17,11.0,0.0,+1 Lap,0,0,13.333333333333334,0.0,0.3146067415730337,0.0,28.0,13.0,204.0,1,0
2016,15,Singapore Grand Prix,marina_bay,grosjean,Haas F1 Team,20,20.0,0.0,Withdrew,0,1,12.333333333333334,0.0,0.3111111111111111,0.0,28.0,13.0,222.0,1,0
2016,16,Malaysian Grand Prix,sepang,grosjean,Haas F1 Team,12,20.0,0.0,Brakes,0,1,14.666666666666666,0.0,0.31868131868131866,0.0,28.0,13.0,245.0,1,0
2016,17,Japanese Grand Prix,suzuka,grosjean,Haas F1 Team,7,11.0,0.0,Finished,0,0,17.0,0.0,0.32608695652173914,0.0,28.0,13.0,260.0,1,0
2016,18,United States Grand Prix,americas,grosjean,Haas F1 Team,17,10.0,1.0,+1 Lap,0,0,17.0,0.0,0.3225806451612903,0.0,29.0,13.0,285.0,1,0
2016,19,Mexican Grand Prix,rodriguez,grosjean,Haas F1 Team,22,20.0,0.0,+1 Lap,0,0,13.666666666666666,0.0,0.3191489361702128,0.3333333333333333,29.0,13.0,302.0,1,0
2016,20,Brazilian Grand Prix,interlagos,grosjean,Haas F1 Team,7,20.0,0.0,Withdrew,0,1,13.666666666666666,0.0,0.3157894736842105,0.3333333333333333,29.0,13.0,320.0,1,0
2016,21,Abu Dhabi Grand Prix,yas_marina,grosjean,Haas F1 Team,14,11.0,0.0,Finished,0,0,16.666666666666668,0.0,0.3229166666666667,0.3333333333333333,29.0,13.0,338.0,1,0
2017,1,Australian Grand Prix,albert_park,grosjean,Haas F1 Team,6,20.0,0.0,Water leak,0,1,17.0,0.0,0.31958762886597936,0.0,0.0,13.0,356.0,1,0
2017,2,Chinese Grand Prix,shanghai,grosjean,Haas F1 Team,19,11.0,0.0,+1 Lap,0,0,17.0,0.0,0.32653061224489793,0.0,0.0,11.0,25.0,1,0
2017,3,Bahrain Grand Prix,bahrain,grosjean,Haas F1 Team,9,8.0,4.0,Finished,0,0,14.0,0.0,0.32323232323232326,1.3333333333333333,4.0,13.0,43.0,1,0
2017,4,Russian Grand Prix,sochi,grosjean,Haas F1 Team,19,20.0,0.0,Collision,0,1,13.0,0.0,0.32,2.6666666666666665,4.0,10.0,64.0,1,0
2017,5,Spanish Grand Prix,catalunya,grosjean,Haas F1 Team,14,10.0,1.0,+1 Lap,0,0,13.0,0.0,0.32673267326732675,2.6666666666666665,5.0,12.0,82.0,1,0
2017,6,Monaco Grand Prix,monaco,grosjean,Haas F1 Team,8,8.0,4.0,Finished,0,0,12.666666666666666,0.0,0.3235294117647059,1.6666666666666667,9.0,12.0,99.0,1,0
2017,7,Canadian Grand Prix,villeneuve,grosjean,Haas F1 Team,14,10.0,1.0,+1 Lap,0,0,12.666666666666666,0.0,0.32038834951456313,2.0,10.0,12.0,120.0,1,0
2017,8,Azerbaijan Grand Prix,baku,grosjean,Haas F1 Team,16,13.0,0.0,+1 Lap,0,0,9.333333333333334,0.0,0.3173076923076923,2.3333333333333335,10.0,12.0,131.0,1,0
2017,9,Austrian Grand Prix,red_bull_ring,grosjean,Haas F1 Team,6,6.0,8.0,Finished,0,0,10.333333333333334,0.0,0.3142857142857143,4.0,18.0,14.0,143.0,1,0
2017,10,British Grand Prix,silverstone,grosjean,Haas F1 Team,10,13.0,0.0,+1 Lap,0,0,9.666666666666666,0.0,0.3113207547169811,5.0,18.0,11.0,153.0,1,0
2017,11,Hungarian Grand Prix,hungaroring,grosjean,Haas F1 Team,14,20.0,0.0,Wheel nut,0,1,10.666666666666666,0.0,0.308411214953271,4.666666666666667,18.0,12.0,159.0,1,0
2017,12,Belgian Grand Prix,spa,grosjean,Haas F1 Team,11,7.0,6.0,Finished,0,0,13.0,0.0,0.3148148148148148,2.6666666666666665,24.0,11.0,184.0,1,0
2017,13,Italian Grand Prix,monza,grosjean,Haas F1 Team,20,15.0,0.0,+1 Lap,0,0,13.333333333333334,0.0,0.3119266055045872,2.0,24.0,12.0,196.0,1,0
2017,14,Singapore Grand Prix,marina_bay,grosjean,Haas F1 Team,15,9.0,2.0,Finished,0,0,14.0,0.0,0.3090909090909091,2.0,26.0,12.0,214.0,1,0
2017,15,Malaysian Grand Prix,sepang,grosjean,Haas F1 Team,16,13.0,0.0,+1 Lap,0,0,10.333333333333334,0.0,0.3063063063063063,2.6666666666666665,26.0,13.0,237.0,1,0
2017,16,Japanese Grand Prix,suzuka,grosjean,Haas F1 Team,13,9.0,2.0,Finished,0,0,12.333333333333334,0.0,0.30357142857142855,0.6666666666666666,28.0,13.0,255.0,1,0
2017,17,United States Grand Prix,americas,grosjean,Haas F1 Team,12,14.0,0.0,+1 Lap,0,0,10.333333333333334,0.0,0.3008849557522124,2.6666666666666665,28.0,13.0,278.0,1,0
2017,18,Mexican Grand Prix,rodriguez,grosjean,Haas F1 Team,15,15.0,0.0,+2 Laps,0,0,12.0,0.0,0.2982456140350877,2.0,28.0,13.0,303.0,1,0
2017,19,Brazilian Grand Prix,interlagos,grosjean,Haas F1 Team,11,15.0,0.0,+2 Laps,0,0,12.666666666666666,0.0,0.2956521739130435,3.3333333333333335,28.0,13.0,305.0,1,0
2017,20,Abu Dhabi Grand Prix,yas_marina,grosjean,Haas F1 Team,16,11.0,0.0,+1 Lap,0,0,14.666666666666666,0.0,0.29310344827586204,1.3333333333333333,28.0,13.0,317.0,1,0
2018,1,Australian Grand Prix,albert_park,grosjean,Haas F1 Team,6,20.0,0.0,Wheel,0,1,13.666666666666666,0.0,0.2905982905982906,1.3333333333333333,0.0,13.0,335.0,1,0
2018,2,Bahrain Grand Prix,bahrain,grosjean,Haas F1 Team,16,13.0,0.0,+1 Lap,0,0,15.333333333333334,0.0,0.2966101694915254,0.0,0.0,11.0,25.0,1,0
2018,3,Chinese Grand Prix,shanghai,grosjean,Haas F1 Team,10,17.0,0.0,Finished,0,0,14.666666666666666,0.0,0.29411764705882354,3.3333333333333335,0.0,15.0,50.0,1,0
2018,4,Azerbaijan Grand Prix,baku,grosjean,Haas F1 Team,20,20.0,0.0,Accident,0,1,16.666666666666668,0.0,0.2916666666666667,3.6666666666666665,0.0,15.0,54.0,1,0
2018,5,Spanish Grand Prix,catalunya,grosjean,Haas F1 Team,10,20.0,0.0,Collision,0,1,16.666666666666668,0.0,0.2975206611570248,3.6666666666666665,0.0,19.0,70.0,1,0
2018,6,Monaco Grand Prix,monaco,grosjean,Haas F1 Team,18,15.0,0.0,+1 Lap,0,0,19.0,0.0,0.30327868852459017,3.0,0.0,19.0,95.0,1,0
2018,7,Canadian Grand Prix,villeneuve,grosjean,Haas F1 Team,20,12.0,0.0,+1 Lap,0,0,18.333333333333332,0.0,0.3008130081300813,2.6666666666666665,0.0,19.0,110.0,1,0
2018,8,French Grand Prix,ricard,grosjean,Haas F1 Team,10,11.0,0.0,+1 Lap,0,0,15.666666666666666,,0.29838709677419356,2.6666666666666665,0.0,19.0,121.0,1,0
2018,9,Austrian Grand Prix,red_bull_ring,grosjean,Haas F1 Team,5,4.0,12.0,+1 Lap,0,0,12.666666666666666,0.0,0.296,2.6666666666666665,12.0,19.0,145.0,1,0
2018,10,British Grand Prix,silverstone,grosjean,Haas F1 Team,8,20.0,0.0,Collision,0,1,9.0,0.0,0.29365079365079366,10.0,12.0,15.0,134.0,1,0
2018,11,German Grand Prix,hockenheimring,grosjean,Haas F1 Team,6,6.0,8.0,Finished,0,0,11.666666666666666,0.0,0.2992125984251969,10.666666666666666,20.0,15.0,159.0,1,0
